1 at: 4.98  st: 4.98  vt: 2.96  dt: 7.93
44770 at: 632.64  st: 662.86  vt: 8.55  dt: 671.41
44773 at: 642.03  st: 671.41  vt: 1.24  dt: 672.64
44765 at: 629.12  st: 659.22  vt: 14.76  dt: 673.98
44769 at: 632.61  st: 660.84  vt: 16.07  dt: 676.91
44771 at: 637.92  st: 666.73  vt: 11.42  dt: 678.14
44775 at: 645.34  st: 673.98  vt: 6.23  dt: 680.21
44777 at: 646.61  st: 678.14  vt: 3.46  dt: 681.60
44753 at: 603.65  st: 634.41  vt: 47.86  dt: 682.27
44778 at: 648.33  st: 680.21  vt: 7.48  dt: 687.70
44781 at: 653.10  st: 687.70  vt: 3.58  dt: 691.27
44772 at: 639.70  st: 667.82  vt: 24.84  dt: 692.66
44783 at: 656.83  st: 692.66  vt: 3.48  dt: 696.13
44780 at: 651.30  st: 682.27  vt: 16.03  dt: 698.29
44776 at: 646.19  st: 676.91  vt: 22.45  dt: 699.36
44774 at: 644.52  st: 672.64  vt: 27.94  dt: 700.58
44779 at: 649.37  st: 681.60  vt: 20.03  dt: 701.63
44786 at: 662.62  st: 699.36  vt: 13.75  dt: 713.11
44782 at: 654.47  st: 691.27  vt: 27.13  dt: 718.40
44785 at: 661.02  st: 698.29  vt: 23.60  dt: 721.89
44789 at: 668.98  st: 713.11  vt: 9.27  dt: 722.38
44792 at: 686.01  st: 722.38  vt: 2.90  dt: 725.28
44788 at: 668.81  st: 701.63  vt: 24.46  dt: 726.09
44784 at: 658.52  st: 696.13  vt: 32.15  dt: 728.28
44791 at: 679.34  st: 721.89  vt: 6.95  dt: 728.84
44787 at: 666.74  st: 700.58  vt: 28.33  dt: 728.91
44793 at: 687.05  st: 725.28  vt: 10.09  dt: 735.36
44796 at: 694.10  st: 728.84  vt: 7.36  dt: 736.20
44799 at: 701.86  st: 736.20  vt: 3.25  dt: 739.45
44798 at: 696.58  st: 735.36  vt: 5.75  dt: 741.11
44801 at: 707.51  st: 741.11  vt: 0.96  dt: 742.07
44794 at: 688.25  st: 726.09  vt: 17.97  dt: 744.07
44797 at: 694.67  st: 728.91  vt: 15.84  dt: 744.75
44804 at: 711.09  st: 744.75  vt: 0.17  dt: 744.92
44795 at: 689.98  st: 728.28  vt: 16.95  dt: 745.23
44790 at: 673.65  st: 718.40  vt: 26.99  dt: 745.39
44802 at: 707.55  st: 742.07  vt: 6.28  dt: 748.35
44805 at: 711.75  st: 744.92  vt: 4.90  dt: 749.83
44806 at: 713.19  st: 745.23  vt: 6.39  dt: 751.63
44807 at: 714.32  st: 745.39  vt: 6.94  dt: 752.33
44800 at: 703.49  st: 739.45  vt: 15.35  dt: 754.81
44810 at: 724.47  st: 751.63  vt: 4.65  dt: 756.28
44812 at: 730.97  st: 754.81  vt: 1.54  dt: 756.35
44814 at: 735.89  st: 756.35  vt: 0.58  dt: 756.93
44803 at: 710.62  st: 744.07  vt: 13.72  dt: 757.79
44813 at: 731.72  st: 756.28  vt: 4.91  dt: 761.19
44811 at: 729.11  st: 752.33  vt: 11.96  dt: 764.28
44815 at: 736.00  st: 756.93  vt: 7.93  dt: 764.85
44816 at: 737.24  st: 757.79  vt: 7.38  dt: 765.17
44818 at: 740.20  st: 764.28  vt: 1.41  dt: 765.69
44820 at: 742.44  st: 765.17  vt: 1.46  dt: 766.64
44809 at: 722.92  st: 749.83  vt: 22.41  dt: 772.24
44823 at: 750.85  st: 772.24  vt: 2.13  dt: 774.37
44817 at: 738.10  st: 761.19  vt: 13.68  dt: 774.87
44821 at: 749.01  st: 765.69  vt: 9.55  dt: 775.24
44822 at: 749.91  st: 766.64  vt: 11.24  dt: 777.88
44827 at: 759.65  st: 777.88  vt: 0.67  dt: 778.55
44808 at: 721.56  st: 748.35  vt: 31.01  dt: 779.36
44828 at: 759.66  st: 778.55  vt: 1.94  dt: 780.49
44830 at: 766.21  st: 780.49  vt: 0.08  dt: 780.57
44819 at: 740.31  st: 764.85  vt: 16.74  dt: 781.60
44832 at: 769.75  st: 781.60  vt: 0.01  dt: 781.60
44833 at: 775.42  st: 781.60  vt: 3.48  dt: 785.09
44829 at: 766.04  st: 779.36  vt: 6.64  dt: 786.00
44835 at: 775.74  st: 786.00  vt: 0.19  dt: 786.19
44836 at: 777.63  st: 786.19  vt: 2.21  dt: 788.40
44834 at: 775.62  st: 785.09  vt: 4.12  dt: 789.20
44825 at: 756.96  st: 774.87  vt: 14.58  dt: 789.45
44837 at: 778.02  st: 788.40  vt: 1.24  dt: 789.64
44838 at: 779.21  st: 789.20  vt: 1.55  dt: 790.75
44824 at: 751.83  st: 774.37  vt: 17.92  dt: 792.29
44831 at: 767.58  st: 780.57  vt: 12.87  dt: 793.43
44839 at: 779.81  st: 789.45  vt: 6.17  dt: 795.62
44826 at: 758.33  st: 775.24  vt: 24.93  dt: 800.17
44842 at: 3.90  st: 3.90  vt: 7.79  dt: 11.70
44840 at: 0.21  st: 0.21  vt: 13.16  dt: 13.37
44841 at: 2.74  st: 2.74  vt: 12.25  dt: 15.00
44846 at: 12.19  st: 12.19  vt: 4.78  dt: 16.97
44848 at: 13.13  st: 15.00  vt: 2.86  dt: 17.85
44849 at: 16.29  st: 16.97  vt: 1.14  dt: 18.11
44847 at: 12.69  st: 13.37  vt: 5.10  dt: 18.47
44843 at: 8.12  st: 8.12  vt: 25.26  dt: 33.38
44853 at: 20.44  st: 33.38  vt: 3.03  dt: 36.41
44854 at: 21.87  st: 36.41  vt: 0.26  dt: 36.67
44845 at: 11.15  st: 11.15  vt: 26.11  dt: 37.26
44851 at: 19.62  st: 19.62  vt: 19.25  dt: 38.87
44844 at: 10.18  st: 10.18  vt: 31.06  dt: 41.24
44858 at: 27.69  st: 41.24  vt: 2.13  dt: 43.36
44856 at: 25.52  st: 37.26  vt: 8.15  dt: 45.41
44855 at: 23.83  st: 36.67  vt: 11.43  dt: 48.10
44861 at: 33.43  st: 48.10  vt: 5.95  dt: 54.06
44852 at: 19.64  st: 19.64  vt: 37.51  dt: 57.14
44860 at: 29.27  st: 45.41  vt: 13.54  dt: 58.96
44864 at: 43.95  st: 58.96  vt: 1.99  dt: 60.94
44857 at: 26.35  st: 38.87  vt: 23.80  dt: 62.66
44862 at: 43.27  st: 54.06  vt: 8.66  dt: 62.72
44850 at: 16.86  st: 17.85  vt: 47.20  dt: 65.05
44866 at: 48.29  st: 62.66  vt: 5.76  dt: 68.42
44865 at: 47.69  st: 60.94  vt: 7.50  dt: 68.45
44863 at: 43.46  st: 57.14  vt: 13.49  dt: 70.64
44870 at: 58.99  st: 68.45  vt: 2.42  dt: 70.87
44867 at: 51.96  st: 62.72  vt: 11.64  dt: 74.35
44873 at: 62.67  st: 74.35  vt: 0.80  dt: 75.15
44872 at: 62.61  st: 70.87  vt: 5.32  dt: 76.19
44859 at: 27.84  st: 43.36  vt: 37.14  dt: 80.50
44876 at: 66.79  st: 80.50  vt: 0.62  dt: 81.12
44874 at: 64.29  st: 75.15  vt: 6.03  dt: 81.18
44878 at: 67.77  st: 81.18  vt: 5.79  dt: 86.97
44877 at: 66.82  st: 81.12  vt: 9.51  dt: 90.63
44868 at: 52.26  st: 65.05  vt: 25.80  dt: 90.85
44871 at: 62.41  st: 70.64  vt: 21.83  dt: 92.47
44882 at: 71.37  st: 92.47  vt: 4.03  dt: 96.51
44869 at: 57.65  st: 68.42  vt: 28.95  dt: 97.37
44883 at: 71.84  st: 96.51  vt: 3.14  dt: 99.65
44884 at: 75.12  st: 97.37  vt: 2.77  dt: 100.13
44885 at: 76.53  st: 99.65  vt: 1.32  dt: 100.97
44880 at: 69.57  st: 90.63  vt: 10.66  dt: 101.29
44888 at: 81.16  st: 101.29  vt: 3.89  dt: 105.17
44881 at: 70.81  st: 90.85  vt: 18.34  dt: 109.19
44890 at: 85.11  st: 109.19  vt: 0.31  dt: 109.50
44879 at: 68.31  st: 86.97  vt: 22.62  dt: 109.59
44892 at: 87.09  st: 109.59  vt: 1.10  dt: 110.69
44893 at: 88.72  st: 110.69  vt: 1.04  dt: 111.73
44889 at: 83.49  st: 105.17  vt: 10.28  dt: 115.45
44875 at: 65.57  st: 76.19  vt: 40.31  dt: 116.50
44894 at: 91.57  st: 111.73  vt: 6.30  dt: 118.02
44897 at: 94.47  st: 118.02  vt: 1.21  dt: 119.23
44896 at: 94.12  st: 116.50  vt: 4.91  dt: 121.41
44886 at: 76.71  st: 100.13  vt: 21.75  dt: 121.88
44899 at: 96.28  st: 121.41  vt: 4.78  dt: 126.19
44895 at: 92.05  st: 115.45  vt: 14.12  dt: 129.56
44900 at: 99.18  st: 121.88  vt: 9.76  dt: 131.63
44891 at: 86.61  st: 109.50  vt: 23.15  dt: 132.64
44887 at: 77.50  st: 100.97  vt: 31.84  dt: 132.81
44902 at: 106.17  st: 129.56  vt: 5.08  dt: 134.65
44903 at: 108.52  st: 131.63  vt: 6.38  dt: 138.01
44905 at: 110.43  st: 132.81  vt: 5.90  dt: 138.70
44901 at: 105.55  st: 126.19  vt: 13.00  dt: 139.19
44898 at: 94.98  st: 119.23  vt: 20.15  dt: 139.38
44908 at: 114.53  st: 138.70  vt: 0.75  dt: 139.45
44907 at: 113.90  st: 138.01  vt: 4.92  dt: 142.93
44911 at: 115.48  st: 139.45  vt: 3.79  dt: 143.25
44909 at: 114.77  st: 139.19  vt: 6.85  dt: 146.04
44913 at: 118.38  st: 143.25  vt: 3.27  dt: 146.51
44906 at: 111.33  st: 134.65  vt: 12.12  dt: 146.77
44914 at: 118.66  st: 146.04  vt: 1.04  dt: 147.08
44912 at: 116.20  st: 142.93  vt: 4.70  dt: 147.64
44910 at: 115.30  st: 139.38  vt: 12.50  dt: 151.88
44919 at: 124.06  st: 151.88  vt: 2.25  dt: 154.13
44904 at: 108.60  st: 132.64  vt: 23.61  dt: 156.26
44920 at: 126.85  st: 154.13  vt: 5.74  dt: 159.87
44917 at: 122.60  st: 147.08  vt: 14.98  dt: 162.07
44922 at: 129.30  st: 159.87  vt: 4.15  dt: 164.02
44921 at: 127.27  st: 156.26  vt: 8.76  dt: 165.01
44924 at: 130.88  st: 164.02  vt: 5.59  dt: 169.61
44926 at: 135.25  st: 169.61  vt: 0.29  dt: 169.91
44925 at: 134.89  st: 165.01  vt: 5.05  dt: 170.07
44923 at: 129.61  st: 162.07  vt: 8.88  dt: 170.94
44918 at: 123.74  st: 147.64  vt: 25.85  dt: 173.49
44929 at: 137.62  st: 170.94  vt: 2.60  dt: 173.54
44927 at: 135.75  st: 169.91  vt: 8.73  dt: 178.64
44928 at: 136.86  st: 170.07  vt: 11.98  dt: 182.05
44933 at: 147.22  st: 182.05  vt: 2.08  dt: 184.13
44915 at: 119.45  st: 146.51  vt: 40.81  dt: 187.32
44934 at: 150.15  st: 184.13  vt: 4.92  dt: 189.05
44930 at: 143.65  st: 173.49  vt: 18.26  dt: 191.75
44937 at: 156.04  st: 191.75  vt: 2.92  dt: 194.67
44931 at: 144.42  st: 173.54  vt: 21.86  dt: 195.40
44935 at: 151.24  st: 187.32  vt: 8.18  dt: 195.50
44938 at: 158.28  st: 194.67  vt: 0.97  dt: 195.64
44932 at: 146.47  st: 178.64  vt: 19.02  dt: 197.66
44942 at: 164.09  st: 197.66  vt: 0.42  dt: 198.09
44939 at: 158.61  st: 195.40  vt: 4.76  dt: 200.16
44940 at: 163.67  st: 195.50  vt: 5.56  dt: 201.06
44945 at: 167.87  st: 201.06  vt: 3.24  dt: 204.29
44936 at: 153.52  st: 189.05  vt: 15.42  dt: 204.47
44946 at: 169.11  st: 204.29  vt: 1.28  dt: 205.57
44941 at: 163.76  st: 195.64  vt: 15.28  dt: 210.92
44949 at: 172.05  st: 210.92  vt: 1.09  dt: 212.01
44950 at: 172.38  st: 212.01  vt: 0.11  dt: 212.12
44944 at: 166.44  st: 200.16  vt: 12.79  dt: 212.95
44947 at: 170.58  st: 204.47  vt: 18.19  dt: 222.66
44953 at: 175.93  st: 222.66  vt: 0.30  dt: 222.96
44943 at: 165.05  st: 198.09  vt: 33.71  dt: 231.80
44948 at: 171.11  st: 205.57  vt: 30.03  dt: 235.61
44955 at: 177.73  st: 231.80  vt: 4.94  dt: 236.74
44957 at: 179.14  st: 236.74  vt: 0.12  dt: 236.86
44954 at: 176.59  st: 222.96  vt: 14.11  dt: 237.07
44916 at: 119.90  st: 146.77  vt: 92.72  dt: 239.49
44956 at: 178.22  st: 235.61  vt: 4.21  dt: 239.82
44958 at: 180.12  st: 236.86  vt: 3.20  dt: 240.06
44960 at: 186.66  st: 239.49  vt: 2.28  dt: 241.77
44961 at: 187.42  st: 239.82  vt: 5.86  dt: 245.68
44962 at: 187.73  st: 240.06  vt: 5.89  dt: 245.94
44959 at: 180.55  st: 237.07  vt: 10.98  dt: 248.05
44964 at: 191.66  st: 245.68  vt: 2.73  dt: 248.41
44952 at: 174.63  st: 212.95  vt: 37.44  dt: 250.39
44951 at: 174.51  st: 212.12  vt: 38.86  dt: 250.98
44963 at: 191.27  st: 241.77  vt: 16.25  dt: 258.02
44967 at: 192.95  st: 248.41  vt: 13.75  dt: 262.17
44970 at: 201.64  st: 258.02  vt: 7.74  dt: 265.76
44969 at: 196.84  st: 250.98  vt: 15.73  dt: 266.70
44965 at: 192.76  st: 245.94  vt: 21.29  dt: 267.23
44973 at: 207.64  st: 266.70  vt: 2.24  dt: 268.95
44974 at: 210.93  st: 267.23  vt: 7.86  dt: 275.09
44968 at: 193.33  st: 250.39  vt: 25.27  dt: 275.66
44972 at: 206.06  st: 265.76  vt: 12.05  dt: 277.81
44971 at: 202.78  st: 262.17  vt: 18.10  dt: 280.26
44979 at: 221.42  st: 280.26  vt: 0.62  dt: 280.88
44975 at: 213.11  st: 268.95  vt: 17.89  dt: 286.84
44966 at: 192.77  st: 248.05  vt: 42.62  dt: 290.67
44982 at: 224.92  st: 290.67  vt: 3.20  dt: 293.87
44980 at: 223.63  st: 280.88  vt: 13.64  dt: 294.52
44981 at: 224.57  st: 286.84  vt: 7.69  dt: 294.53
44985 at: 231.83  st: 294.53  vt: 3.76  dt: 298.29
44978 at: 220.48  st: 277.81  vt: 22.47  dt: 300.28
44983 at: 227.00  st: 293.87  vt: 8.02  dt: 301.89
44987 at: 236.90  st: 300.28  vt: 3.49  dt: 303.77
44986 at: 234.64  st: 298.29  vt: 6.03  dt: 304.32
44977 at: 217.40  st: 275.66  vt: 29.78  dt: 305.44
44991 at: 242.67  st: 305.44  vt: 2.92  dt: 308.36
44990 at: 239.45  st: 304.32  vt: 5.34  dt: 309.66
44976 at: 215.15  st: 275.09  vt: 34.90  dt: 309.99
44993 at: 244.28  st: 309.66  vt: 1.00  dt: 310.67
44988 at: 237.63  st: 301.89  vt: 11.00  dt: 312.89
44992 at: 243.90  st: 308.36  vt: 6.26  dt: 314.62
44997 at: 246.76  st: 314.62  vt: 6.12  dt: 320.74
44989 at: 238.21  st: 303.77  vt: 20.54  dt: 324.31
44999 at: 247.27  st: 324.31  vt: 0.04  dt: 324.35
44998 at: 246.79  st: 320.74  vt: 4.48  dt: 325.22
45000 at: 248.66  st: 324.35  vt: 1.48  dt: 325.84
45001 at: 249.18  st: 325.22  vt: 0.65  dt: 325.87
44994 at: 245.17  st: 309.99  vt: 16.19  dt: 326.18
45003 at: 250.44  st: 325.87  vt: 1.12  dt: 326.98
45005 at: 255.11  st: 326.98  vt: 1.04  dt: 328.02
44984 at: 231.36  st: 294.52  vt: 38.97  dt: 333.48
45004 at: 251.42  st: 326.18  vt: 9.05  dt: 335.24
45002 at: 249.99  st: 325.84  vt: 10.54  dt: 336.38
44996 at: 246.22  st: 312.89  vt: 23.52  dt: 336.41
45009 at: 263.03  st: 336.38  vt: 0.36  dt: 336.74
45010 at: 268.34  st: 336.41  vt: 1.73  dt: 338.14
44995 at: 246.18  st: 310.67  vt: 28.55  dt: 339.21
45012 at: 271.53  st: 338.14  vt: 2.40  dt: 340.53
45011 at: 271.09  st: 336.74  vt: 5.70  dt: 342.43
45015 at: 276.12  st: 342.43  vt: 2.40  dt: 344.83
45008 at: 257.85  st: 335.24  vt: 11.55  dt: 346.79
45007 at: 257.36  st: 333.48  vt: 17.13  dt: 350.61
45016 at: 276.99  st: 344.83  vt: 6.14  dt: 350.98
45018 at: 278.28  st: 350.61  vt: 0.79  dt: 351.40
45013 at: 271.59  st: 339.21  vt: 12.55  dt: 351.77
45006 at: 257.05  st: 328.02  vt: 25.23  dt: 353.25
45021 at: 284.01  st: 351.77  vt: 5.58  dt: 357.34
45014 at: 275.94  st: 340.53  vt: 16.97  dt: 357.51
45023 at: 287.40  st: 357.34  vt: 0.57  dt: 357.91
45025 at: 290.50  st: 357.91  vt: 0.63  dt: 358.54
45026 at: 294.73  st: 358.54  vt: 3.86  dt: 362.40
45024 at: 289.24  st: 357.51  vt: 4.99  dt: 362.50
45019 at: 278.33  st: 350.98  vt: 12.89  dt: 363.87
45027 at: 298.46  st: 362.40  vt: 3.62  dt: 366.01
45029 at: 302.81  st: 363.87  vt: 2.75  dt: 366.62
45022 at: 286.75  st: 353.25  vt: 14.01  dt: 367.26
45032 at: 308.50  st: 367.26  vt: 1.34  dt: 368.60
45017 at: 277.72  st: 346.79  vt: 23.21  dt: 369.99
45031 at: 307.52  st: 366.62  vt: 3.40  dt: 370.01
45033 at: 309.72  st: 368.60  vt: 2.63  dt: 371.23
45034 at: 309.80  st: 369.99  vt: 2.80  dt: 372.79
45020 at: 279.44  st: 351.40  vt: 21.78  dt: 373.18
45030 at: 303.34  st: 366.01  vt: 8.04  dt: 374.05
45037 at: 319.92  st: 372.79  vt: 5.38  dt: 378.17
45035 at: 310.09  st: 370.01  vt: 9.63  dt: 379.65
45036 at: 316.56  st: 371.23  vt: 8.48  dt: 379.71
45040 at: 324.41  st: 378.17  vt: 2.31  dt: 380.48
45039 at: 322.37  st: 374.05  vt: 8.31  dt: 382.36
45044 at: 332.03  st: 382.36  vt: 0.11  dt: 382.47
45042 at: 327.45  st: 379.71  vt: 3.43  dt: 383.15
45043 at: 329.75  st: 380.48  vt: 2.80  dt: 383.27
45038 at: 321.74  st: 373.18  vt: 10.24  dt: 383.43
45046 at: 334.82  st: 383.15  vt: 1.01  dt: 384.16
45047 at: 334.97  st: 383.27  vt: 2.46  dt: 385.73
45041 at: 324.82  st: 379.65  vt: 6.38  dt: 386.03
45028 at: 301.53  st: 362.50  vt: 23.84  dt: 386.34
45051 at: 340.76  st: 386.03  vt: 4.96  dt: 390.99
45049 at: 336.34  st: 384.16  vt: 6.89  dt: 391.05
45048 at: 335.57  st: 383.43  vt: 8.86  dt: 392.29
45045 at: 333.20  st: 382.47  vt: 11.86  dt: 394.34
45055 at: 346.97  st: 392.29  vt: 3.50  dt: 395.79
45056 at: 354.60  st: 394.34  vt: 5.22  dt: 399.56
45050 at: 339.17  st: 385.73  vt: 16.13  dt: 401.86
45058 at: 357.14  st: 399.56  vt: 2.43  dt: 401.99
45052 at: 340.76  st: 386.34  vt: 16.30  dt: 402.64
45060 at: 357.76  st: 401.99  vt: 1.74  dt: 403.73
45061 at: 360.77  st: 402.64  vt: 1.85  dt: 404.49
45059 at: 357.54  st: 401.86  vt: 4.71  dt: 406.57
45053 at: 342.79  st: 390.99  vt: 17.29  dt: 408.29
45057 at: 355.60  st: 395.79  vt: 12.76  dt: 408.55
45065 at: 367.82  st: 408.29  vt: 0.65  dt: 408.94
45067 at: 369.28  st: 408.94  vt: 0.19  dt: 409.12
45064 at: 365.87  st: 406.57  vt: 2.59  dt: 409.16
45068 at: 369.50  st: 409.12  vt: 2.44  dt: 411.56
45054 at: 345.46  st: 391.05  vt: 21.07  dt: 412.12
45062 at: 362.05  st: 403.73  vt: 8.42  dt: 412.15
45066 at: 368.32  st: 408.55  vt: 4.26  dt: 412.81
45069 at: 369.66  st: 409.16  vt: 4.88  dt: 414.04
45073 at: 376.69  st: 412.81  vt: 1.52  dt: 414.33
45074 at: 377.79  st: 414.04  vt: 0.49  dt: 414.53
45076 at: 382.02  st: 414.53  vt: 0.19  dt: 414.71
45075 at: 381.35  st: 414.33  vt: 4.03  dt: 418.36
45063 at: 363.93  st: 404.49  vt: 15.45  dt: 419.94
45078 at: 387.92  st: 418.36  vt: 2.09  dt: 420.45
45070 at: 370.65  st: 411.56  vt: 11.32  dt: 422.89
45080 at: 391.91  st: 420.45  vt: 3.66  dt: 424.11
45072 at: 375.69  st: 412.15  vt: 12.19  dt: 424.34
45079 at: 390.41  st: 419.94  vt: 4.63  dt: 424.57
45081 at: 392.05  st: 422.89  vt: 2.35  dt: 425.24
45085 at: 395.39  st: 425.24  vt: 0.31  dt: 425.55
45084 at: 394.92  st: 424.57  vt: 1.49  dt: 426.05
45077 at: 386.95  st: 414.71  vt: 11.61  dt: 426.32
45083 at: 394.53  st: 424.34  vt: 2.23  dt: 426.57
45086 at: 396.50  st: 425.55  vt: 1.50  dt: 427.05
45089 at: 399.59  st: 426.57  vt: 3.46  dt: 430.04
45091 at: 402.28  st: 430.04  vt: 0.35  dt: 430.38
45088 at: 398.99  st: 426.32  vt: 4.69  dt: 431.02
45082 at: 392.61  st: 424.11  vt: 8.44  dt: 432.55
45087 at: 396.59  st: 426.05  vt: 7.18  dt: 433.24
45071 at: 375.11  st: 412.12  vt: 22.15  dt: 434.27
45095 at: 407.05  st: 433.24  vt: 1.26  dt: 434.50
45092 at: 402.72  st: 430.38  vt: 4.55  dt: 434.93
45097 at: 409.37  st: 434.50  vt: 1.08  dt: 435.57
45094 at: 405.92  st: 432.55  vt: 3.25  dt: 435.79
45098 at: 409.82  st: 434.93  vt: 2.52  dt: 437.45
45090 at: 400.93  st: 427.05  vt: 14.28  dt: 441.34
45099 at: 410.02  st: 435.57  vt: 6.73  dt: 442.30
45096 at: 409.01  st: 434.27  vt: 8.85  dt: 443.13
45093 at: 402.87  st: 431.02  vt: 12.83  dt: 443.85
45102 at: 415.47  st: 441.34  vt: 3.53  dt: 444.87
45105 at: 417.23  st: 443.85  vt: 1.44  dt: 445.29
45103 at: 415.57  st: 442.30  vt: 3.30  dt: 445.61
45104 at: 415.60  st: 443.13  vt: 4.13  dt: 447.26
45107 at: 419.54  st: 445.29  vt: 3.86  dt: 449.15
45101 at: 415.10  st: 437.45  vt: 13.14  dt: 450.59
45109 at: 421.26  st: 447.26  vt: 4.02  dt: 451.28
45112 at: 424.17  st: 451.28  vt: 1.53  dt: 452.81
45108 at: 420.65  st: 445.61  vt: 11.05  dt: 456.66
45113 at: 424.73  st: 452.81  vt: 6.96  dt: 459.77
45106 at: 417.71  st: 444.87  vt: 15.05  dt: 459.92
45115 at: 427.40  st: 459.77  vt: 0.37  dt: 460.14
45111 at: 423.54  st: 450.59  vt: 12.64  dt: 463.22
45114 at: 426.63  st: 456.66  vt: 11.69  dt: 468.36
45100 at: 411.61  st: 435.79  vt: 32.81  dt: 468.60
45119 at: 436.02  st: 468.36  vt: 1.68  dt: 470.03
45116 at: 430.12  st: 459.92  vt: 14.62  dt: 474.55
45118 at: 435.35  st: 463.22  vt: 16.45  dt: 479.67
45117 at: 434.70  st: 460.14  vt: 22.77  dt: 482.91
45120 at: 440.18  st: 468.60  vt: 15.59  dt: 484.19
45110 at: 423.23  st: 449.15  vt: 36.47  dt: 485.62
45121 at: 440.21  st: 470.03  vt: 18.18  dt: 488.21
45122 at: 441.75  st: 474.55  vt: 14.52  dt: 489.07
45124 at: 446.08  st: 482.91  vt: 6.99  dt: 489.89
45129 at: 454.03  st: 489.89  vt: 5.29  dt: 495.19
45126 at: 449.04  st: 485.62  vt: 11.00  dt: 496.62
45131 at: 460.49  st: 496.62  vt: 0.76  dt: 497.38
45130 at: 459.78  st: 495.19  vt: 2.42  dt: 497.61
45132 at: 460.95  st: 497.38  vt: 1.46  dt: 498.84
45123 at: 445.16  st: 479.67  vt: 21.82  dt: 501.49
45133 at: 461.90  st: 497.61  vt: 5.29  dt: 502.90
45135 at: 467.09  st: 501.49  vt: 7.08  dt: 508.58
45125 at: 448.29  st: 484.19  vt: 24.78  dt: 508.97
45136 at: 468.22  st: 502.90  vt: 7.44  dt: 510.34
45134 at: 462.48  st: 498.84  vt: 12.41  dt: 511.25
45128 at: 449.71  st: 489.07  vt: 25.07  dt: 514.14
45137 at: 468.79  st: 508.58  vt: 6.57  dt: 515.15
45141 at: 472.58  st: 514.14  vt: 1.56  dt: 515.70
45138 at: 468.80  st: 508.97  vt: 7.31  dt: 516.28
45144 at: 476.03  st: 516.28  vt: 0.34  dt: 516.62
45143 at: 475.80  st: 515.70  vt: 1.29  dt: 516.99
45127 at: 449.61  st: 488.21  vt: 29.61  dt: 517.83
45145 at: 476.36  st: 516.62  vt: 2.23  dt: 518.85
45139 at: 469.29  st: 510.34  vt: 13.19  dt: 523.53
45140 at: 470.54  st: 511.25  vt: 14.72  dt: 525.97
45147 at: 478.07  st: 517.83  vt: 8.80  dt: 526.63
45146 at: 476.48  st: 516.99  vt: 9.75  dt: 526.74
45151 at: 482.28  st: 526.63  vt: 4.61  dt: 531.24
45152 at: 483.81  st: 526.74  vt: 5.54  dt: 532.27
45153 at: 483.91  st: 531.24  vt: 1.22  dt: 532.46
45154 at: 484.66  st: 532.27  vt: 2.64  dt: 534.92
45155 at: 486.52  st: 532.46  vt: 3.71  dt: 536.17
45149 at: 481.40  st: 523.53  vt: 14.45  dt: 537.98
45142 at: 475.04  st: 515.15  vt: 23.19  dt: 538.34
45157 at: 488.07  st: 536.17  vt: 2.25  dt: 538.42
45159 at: 491.22  st: 538.34  vt: 7.21  dt: 545.55
45156 at: 487.74  st: 534.92  vt: 11.21  dt: 546.13
45158 at: 489.51  st: 537.98  vt: 11.14  dt: 549.12
45161 at: 493.27  st: 545.55  vt: 5.32  dt: 550.86
45160 at: 491.67  st: 538.42  vt: 13.68  dt: 552.09
45162 at: 493.67  st: 546.13  vt: 6.69  dt: 552.82
45163 at: 495.13  st: 549.12  vt: 4.41  dt: 553.53
45165 at: 499.43  st: 552.09  vt: 2.03  dt: 554.12
45148 at: 479.35  st: 518.85  vt: 37.79  dt: 556.64
45166 at: 503.13  st: 552.82  vt: 3.83  dt: 556.65
45167 at: 503.29  st: 553.53  vt: 5.59  dt: 559.12
45164 at: 496.84  st: 550.86  vt: 8.82  dt: 559.68
45169 at: 503.54  st: 556.64  vt: 3.75  dt: 560.39
45170 at: 504.04  st: 556.65  vt: 4.63  dt: 561.28
45168 at: 503.40  st: 554.12  vt: 16.60  dt: 570.72
45171 at: 504.24  st: 559.12  vt: 11.82  dt: 570.94
45150 at: 482.25  st: 525.97  vt: 45.18  dt: 571.15
45176 at: 509.12  st: 570.94  vt: 2.20  dt: 573.14
45174 at: 507.40  st: 561.28  vt: 14.06  dt: 575.34
45177 at: 510.48  st: 571.15  vt: 6.06  dt: 577.21
45175 at: 508.28  st: 570.72  vt: 6.90  dt: 577.63
45178 at: 510.71  st: 573.14  vt: 5.50  dt: 578.64
45182 at: 519.84  st: 578.64  vt: 0.18  dt: 578.82
45173 at: 506.63  st: 560.39  vt: 21.11  dt: 581.50
45184 at: 521.75  st: 581.50  vt: 1.42  dt: 582.92
45172 at: 506.57  st: 559.68  vt: 23.63  dt: 583.31
45185 at: 524.41  st: 582.92  vt: 2.84  dt: 585.76
45186 at: 524.78  st: 583.31  vt: 2.76  dt: 586.07
45181 at: 519.71  st: 577.63  vt: 9.47  dt: 587.10
45187 at: 526.33  st: 585.76  vt: 3.49  dt: 589.25
45180 at: 515.02  st: 577.21  vt: 13.91  dt: 591.12
45189 at: 526.86  st: 587.10  vt: 6.98  dt: 594.08
45190 at: 527.91  st: 589.25  vt: 5.70  dt: 594.95
45191 at: 528.77  st: 591.12  vt: 4.17  dt: 595.29
45194 at: 535.52  st: 595.29  vt: 1.65  dt: 596.94
